Count Start Date,Road Name,Carriageway Start Name,Carriageway End Name,5 Day ADT,7 Day ADT,Saturday Volume,Sunday Volume,AM Peak Volume,AM Peak Hour,Mid Peak Volume,Mid Peak Hour,PM Peak Volume,PM Peak Hour,Car,LCV,MCV,HCV-I,HCV-II,HCV Total,latitude,longitude
2019-02-07,HOUPARA ST 0 to 221 m,ORANGA AVE,RANGIPAWA RD,384.0,348.0,286.0,233.0,69,,36,1300.0,62,,0.94,0.0,0.03,0.0,0.0,0.04,-36.90822646650479,174.80019508344392
2019-02-07,MULGAN ST,NEW WINDSOR RD,PASTEUR PL,2486.0,2305.0,1840.0,1863.0,284,,201,,298,,0.95,0.0,0.03,0.01,0.0,0.04,-36.910562403192195,174.71294692635692
2019-02-07,KINROSS ST 717 to 1171 m,CONNELL ST (LHS),PORTAGE RD RAB,16537.0,15700.0,14304.0,12913.0,1365,,1177,1300.0,1500,,0.94,0.01,0.03,0.0,0.0,0.04,-36.99105581538519,174.78244895983832
2019-02-07,MAIORO ST 240 to 416 m,ROSEVILLE ST,ROSAMUND AVE,40713.0,39841.0,39876.0,35447.0,2368,,2818,1300.0,3230,,0.87,0.02,0.03,0.04,0.01,0.08,-36.906202580298114,174.71775422085597
2019-02-07,MARGAN AVE (NEW LYNN) 412 to 563 m,SEABROOK AVE (SUMP LHS),RANKIN AVE RAB,16917.0,16376.0,15915.0,14131.0,1103,,1369,1300.0,1477,,0.96,0.0,0.02,0.01,0.0,0.03,-36.913432318006116,174.68051509325815
2019-02-07,MARGAN AVE (NEW LYNN) 595 to 1070 m,RANKIN AVE RAB,ASTLEY AVE RAB,9172.0,8867.0,8448.0,7763.0,768,,758,1300.0,779,,0.95,0.0,0.04,0.0,0.0,0.04,-36.91453513665867,174.68410886537924
2019-02-07,MARGATE RD 0 to 310 m,BLOCKHOUSE BAY RD,HERTFORD ST,5750.0,5326.0,4508.0,4027.0,650,,363,1300.0,619,,0.97,0.0,0.02,0.0,0.0,0.02,-36.911092503266275,174.70303630888432
2019-02-07,GLENESK RD,SEAVIEW RD,END,545.0,628.0,775.0,896.0,40,,123,,128,,0.96,0.0,0.02,0.0,0.0,0.02,-36.9529986709171,174.47811666973996
2019-02-07,POPES RD,PORCHESTER RD,MILL RD,2814.0,2441.0,1555.0,1460.0,377,,335,,388,,0.85,0.02,0.08,0.02,0.01,0.12,-37.027630699669764,174.93437673010314
2019-02-07,FERNAIG ST,GROVE RD,COSGRAVE RD,512.0,461.0,365.0,303.0,51,,42,,61,,0.94,0.0,0.03,0.01,0.0,0.04,-37.052409096001234,174.95296380026718
2019-02-07,KELWYN RD 354 to 624 m,ARCHLYNN RD,RIMU RD (POWERPOLE LHS),7567.0,7035.0,6139.0,5275.0,657,,468,1300.0,860,,0.96,0.0,0.02,0.0,0.0,0.03,-36.90184429411377,174.66748885101163
2019-02-07,GOLF RD (WAITAKERE) 0 to 833 m,PORTAGE RD RAB,ASTLEY AVE,10933.0,9885.0,7762.0,6769.0,1031,,640,1015.0,1167,,0.95,0.0,0.03,0.0,0.0,0.04,-36.924030987809324,174.68377888119193
2019-02-07,ARTHUR ST (ONEHUNGA) 1411 to 1654 m,QUADRANT RD (LHS),NORMANS HILL RD,1632.0,1430.0,1013.0,833.0,244,,126,,252,,0.96,0.0,0.02,0.0,0.0,0.02,-36.92087273848935,174.78342917941566
2019-02-07,GODLEY RD 381 to 790 m,BISHOP ST,VARDON RD,14677.0,13970.0,12784.0,11622.0,1249,,1132,1015.0,1396,,0.94,0.01,0.03,0.01,0.0,0.04,-36.92983220499269,174.68275008862622
2019-02-07,GAVIN ST 0 to 723 m,PENROSE RD,EAGLEHURST RD,6772.0,5871.0,4079.0,3157.0,586,,479,1015.0,697,,0.89,0.01,0.05,0.04,0.0,0.09,-36.90590781374269,174.81868195325268
2019-02-07,GODLEY RD 862 to 1104 m,TAUPO ST,LEX AVE,15385.0,14669.0,13495.0,12262.0,1257,,1216,1015.0,1423,,0.93,0.0,0.04,0.01,0.0,0.04,-36.93073988670232,174.67848116189933
2019-02-08,CRISPE RD,TORKAR RD,END,207.0,214.0,216.0,249.0,25,800.0,27,1045.0,35,1615.0,0.9,0.01,0.08,0.0,0.0,0.08,-37.13437795008369,174.7099765876245
2019-02-08,GLENBROOK BEACH RD,BROOKSIDE RD (CULVERT RHS),BEACH RD,1425.0,1362.0,1320.0,1094.0,129,730.0,127,930.0,133,1515.0,0.85,0.03,0.11,0.0,0.0,0.12,-37.196004022676576,174.73759450271933
2019-02-08,GLENBROOK RD,END PASSING LANE (POWERPOLE RHS),GEARON RD,10040.0,9228.0,7723.0,6675.0,870,730.0,692,930.0,929,1515.0,0.89,0.03,0.06,0.01,0.01,0.08,-37.18530726105673,174.77516573959304
2019-02-08,GLENBROOK RD,KLIPSCH RD,SPEEDY RD,10490.0,9653.0,8124.0,6999.0,892,730.0,707,930.0,964,1515.0,0.84,0.02,0.11,0.01,0.02,0.14,-37.17701791075785,174.78459088102227
2019-02-08,GLENBROOK-WAIUKU RD,BROOKSIDE RD (LIGHTPOLE LHS),SPEED DERESTRICTION,8671.0,8040.0,6772.0,6154.0,670,730.0,608,930.0,829,1515.0,0.86,0.02,0.11,0.01,0.0,0.12,-37.203466591495285,174.75411498236136
2019-02-08,VICTORIA RD (DEVONPORT),WHARF,CLARENCE ST,7320.0,7203.0,7165.0,6656.0,469,,622,1330.0,611,,0.89,0.0,0.06,0.01,0.0,0.07,-36.83103986668684,174.797554623498
2019-02-08,VICTORIA RD (DEVONPORT),CALLIOPE RD,HASTINGS PDE,16130.0,15547.0,14715.0,13464.0,1187,,1249,1330.0,1312,,0.94,0.0,0.03,0.01,0.0,0.03,-36.827491327684285,174.79677643081155
2019-02-08,GLENBROOK RD,GLENBROOK KINGSEAT RAB,PEARSON RD,10689.0,9840.0,8321.0,7116.0,920,,728,,1008,,0.87,0.02,0.08,0.01,0.01,0.1,-37.168918034138194,174.80285947397175
2019-02-08,GLENBROOK RD,GLENBROOK STATION RD,WIDTH CHANGE (START ISLAND RHS),10936.0,10025.0,8371.0,7123.0,963,,727,,1005,,0.89,0.02,0.06,0.01,0.02,0.09,-37.19486506132028,174.75918856055722
2019-02-08,LAKE RD (DEVONPORT) - NORTH BOUND LANE,NAPIER RD,ESMONDE RD,19472.0,18901.0,18119.0,16829.0,1602,,1459,1315.0,1517,,0.9,0.02,0.02,0.03,0.01,0.06,-36.794088251115,174.77632700763834
2019-02-08,IRWIN RD,KINGSEAT RD,RYAN RD,254.0,239.0,221.0,184.0,28,730.0,29,1115.0,31,1515.0,0.83,0.02,0.13,0.01,0.0,0.14,-37.15541279749766,174.80665996529714
2019-02-08,ALBERT RD (DEVONPORT),VICTORIA RD,LAKE RD,16454.0,15884.0,15107.0,13814.0,1237,,1288,,1372,,0.95,0.0,0.02,0.01,0.0,0.03,-36.82528181294036,174.79745351989
2019-02-08,REID RD (GLENBROOK),MCKINNEY RD,SMALLEY RD,348.0,326.0,280.0,261.0,36,900.0,36,1300.0,39,,0.82,0.02,0.14,0.0,0.01,0.15,-37.185644963649764,174.76220766854007
2019-02-08,PERCY MILLEN DR,WAIAU PA RD,END,208.0,195.0,165.0,161.0,21,,19,,25,,0.88,0.05,0.06,0.01,0.0,0.06,-37.148856961469946,174.7553183485809
2019-02-08,KINGSEAT RD,PEARSON RD,GLENBROOK KINGSEAT RAB,2984.0,2791.0,2600.0,2017.0,285,615.0,271,1100.0,296,1515.0,0.87,0.03,0.08,0.01,0.01,0.09,-37.17029371004632,174.80721701346317
2019-02-08,CLARKS BEACH RD,FARLEY RD,WHARF RD (POWERPOLE RHS),3206.0,3130.0,2833.0,3048.0,260,800.0,313,915.0,311,1615.0,0.87,0.02,0.09,0.0,0.0,0.1,-37.13697143370724,174.73000633898036
2019-02-08,KINGSEAT RD,GLENBROOK KINGSEAT RAB,IRWIN RD,6500.0,5966.0,4893.0,4370.0,580,,459,,609,,0.88,0.03,0.07,0.01,0.01,0.09,-37.164572219854286,174.80473828726306
2019-02-08,QUINN RD,MARTYN WRIGHT RD,GEARON RD,287.0,265.0,187.0,229.0,33,900.0,29,1115.0,34,,0.91,0.02,0.07,0.01,0.0,0.07,-37.19505713472125,174.78430573979378
2019-02-08,BROOKSIDE RD,URBAN RURAL,REG BENNETT RD,2317.0,1994.0,1516.0,855.0,309,,184,,234,,0.71,0.02,0.17,0.05,0.05,0.27,-37.20262481617361,174.74765047329961
2019-02-09,LAKE RD (DEVONPORT),BRACKEN AVE,BYRON AVE,15506.0,14721.0,12838.0,12681.0,1412,,1075,1315.0,1310,,0.93,0.0,0.02,0.02,0.0,0.04,-36.79027677621816,174.77322437528727
2019-02-09,OSTRICH RD,GLENBROOK RD,OSTRICH FARM RD,2131.0,1934.0,1603.0,1279.0,236,900.0,132,1245.0,222,,0.88,0.02,0.08,0.01,0.01,0.09,-37.15633820782598,174.8587055230219
2019-02-09,MORLEY RD,RAIL CROSSING,GLENBROOK-WAIUKU RD,808.0,686.0,421.0,342.0,120,,49,1215.0,100,,0.9,0.02,0.07,0.0,0.0,0.08,-37.220071755212146,174.7508480217921
2019-02-09,GLENBROOK-WAIUKU RD,END PASSING LANE (POWERPOLE LHS),PUKEOWARE RD,8599.0,7855.0,6325.0,5665.0,692,730.0,583,930.0,803,1515.0,0.88,0.03,0.08,0.01,0.0,0.09,-37.228112358185946,174.74955741628955
2019-02-09,MISSION BUSH RD,WILLIAMS RD,STEEL MILL ENTRANCE,2343.0,1946.0,1020.0,891.0,342,,144,1215.0,273,,0.91,0.01,0.05,0.01,0.01,0.07,-37.212777759609985,174.73817077442237
2019-02-09,MAUKU RD,KINGSEAT RD,WIDTH CHANGE (END K&C LHS),2010.0,1896.0,1763.0,1462.0,193,,199,1215.0,218,,0.83,0.02,0.12,0.01,0.01,0.14,-37.18993042889534,174.82501140234368
2019-02-09,COLLINGWOOD RD,KITCHENER RD,HYLAND PL,8754.0,8087.0,6750.0,6090.0,697,800.0,566,915.0,797,1615.0,0.89,0.02,0.08,0.0,0.01,0.09,-37.24211095611586,174.74823511702232
2019-02-09,GLENBROOK RD,SH 22,CHARLES RD,8721.0,8327.0,8149.0,6536.0,774,730.0,663,930.0,858,1515.0,0.89,0.03,0.06,0.01,0.01,0.09,-37.143233675130354,174.87470954100348
2019-02-09,WHANGAPOURI RD,SH 22,MANUWAI LANE,564.0,521.0,455.0,374.0,61,,63,,68,1815.0,0.88,0.02,0.08,0.01,0.0,0.09,-37.120095321791794,174.9109650658649
2019-02-09,WOODHOUSE RD,SPEED DERESTRICTION (END K&C RHS),HUNTER RD,2200.0,2000.0,1695.0,1305.0,228,,161,,214,,0.81,0.01,0.16,0.01,0.01,0.18,-37.18049890929077,174.8346066979977
2019-02-09,OSTRICH RD,EGGLETON RD,CUFF RD,1930.0,1752.0,1486.0,1128.0,216,900.0,133,1245.0,191,,0.86,0.02,0.11,0.01,0.01,0.12,-37.16963608169846,174.844040959276
2019-02-11,GREAT SOUTH RD (NEWMARKET) (CWCE) 4494 to 4839 m,GREENPARK RD,STATION RD (LIGHTPOLE LHS),29388.0,23943.0,12376.0,8288.0,2316,,2264,,2395,,0.84,0.01,0.08,0.03,0.02,0.13,-36.907043154579114,174.81162672937737
2019-02-11,GREAT SOUTH RD (NEWMARKET) (CWCE) 2933 to 3217 m,MAIN HIGHWAY (END ISLAND LHS),GARLAND RD,21947.0,19261.0,14153.0,10939.0,1825,,1713,,1803,,0.91,0.01,0.04,0.02,0.0,0.07,-36.8956746909302,174.80053981908154
2019-02-11,GREAT SOUTH RD (NEWMARKET) (CWCE) 3217 to 3435 m,GARLAND RD,WAIOHUA RD,22165.0,19236.0,13506.0,10319.0,1813,,1716,,1931,,0.9,0.01,0.04,0.02,0.0,0.07,-36.89744218511207,174.80226470665608
2019-02-11,GREAT SOUTH RD (NEWMARKET) (CWCE) 8213 to 8792 m,BELL AVE,PORTAGE RD,25286.0,21596.0,14800.0,9937.0,2116,,1717,,2124,,0.8,0.01,0.08,0.04,0.04,0.16,-36.933468955808834,174.83517893985788
2019-02-11,GREAT SOUTH RD (NEWMARKET) (CWCE) 5743 to 6272 m,HOLLOWAY PL,SIMS RD,22139.0,18214.0,10006.0,6795.0,1732,,1541,,1964,,0.83,0.01,0.08,0.03,0.02,0.14,-36.914710522963404,174.82124822573755
2019-02-11,GREAT SOUTH RD (NEWMARKET) (CWCE) 5492 to 5743 m,PENROSE RD,HOLLOWAY PL,21871.0,18001.0,9915.0,6741.0,1754,,1511,,1966,,0.85,0.01,0.07,0.03,0.02,0.13,-36.914710522963404,174.82124822573755
2019-02-11,GREAT SOUTH RD (NEWMARKET) (CWCE) 3621 to 3668 m,ROCKFIELD RD,KALMIA ST,23794.0,20831.0,15177.0,11674.0,2060,,1786,,2033,,0.91,0.01,0.03,0.03,0.0,0.06,-36.89966269128546,174.80442680358274
2019-02-12,ELSTREE AVE 577 to 879 m,CHILTERN CRES (NORTH),CHILTERN CRES (SOUTH),7946.0,7326.0,6090.0,5458.0,846,,534,,791,,0.96,0.01,0.01,0.01,0.0,0.02,-36.87608186809773,174.8669683619086
2019-02-12,HOBSON DR 174 to 278 m,TUNIS RD,MCCULLOCH RD,1371.0,1325.0,1329.0,1092.0,136,,103,,136,,0.92,0.0,0.07,0.01,0.0,0.07,-36.89326726579801,174.8608335308907
2019-02-12,ELLERSLIE PANMURE HIGHWAY 491 to 659 m,DINGLEBANK RD,STANHOPE RD,25003.0,23760.0,22434.0,18873.0,1934,,1896,,2010,,0.9,0.01,0.05,0.03,0.0,0.08,-36.896958165096244,174.8286256402535
2019-02-12,GREY ST 114 to 324 m,PUKA ST,ALFRED ST,2102.0,1828.0,1239.0,1050.0,239,,111,,467,,0.96,0.0,0.02,0.0,0.0,0.02,-36.91767034457952,174.7949728174247
2019-02-12,GLOUCESTER PARK RD 152 to 303 m,NEILSON ST,MOTORWAY ONRAMP (LIGHTPOLE RHS),17677.0,15953.0,13472.0,9813.0,1348,,1270,1015.0,1489,,0.8,0.01,0.07,0.04,0.05,0.16,-36.9273782573468,174.78236826134986
2019-02-12,CARBINE RD 443 to 532 m,MATANGI RD,WIDTH CHANGE (HYDRANT LHS),14309.0,12270.0,8146.0,6198.0,1245,,1115,,1217,,0.89,0.0,0.07,0.02,0.01,0.1,-36.91367963393719,174.84598535944767
2019-02-12,CHURCH CRES 123 to 315 m,WIDTH CHANGE (POWERPOLE RHS),SUNSET VIEW RD (EAST),16241.0,14888.0,12362.0,10649.0,1778,,1102,,1414,,0.91,0.0,0.04,0.03,0.0,0.07,-36.904755919432304,174.8564324598125
2019-02-12,CHURCH ST (ONEHUNGA) 0 to 593 m,O'RORKE RD,BEASLEY AVE,41503.0,36482.0,27692.0,20168.0,3049,,2866,,3184,,0.79,0.02,0.06,0.06,0.05,0.16,-36.91983852046921,174.8165768717202
2019-02-12,DUNKIRK RD 115 to 278 m,ARMEIN RD,MATAPAN RD,2276.0,2120.0,2142.0,1313.0,227,,290,,328,,0.9,0.01,0.02,0.01,0.0,0.03,-36.90084723838227,174.8648670324189
2019-02-12,ELLERSLIE PANMURE HIGHWAY 27 to 339 m,ALANA PL,HARRISON RD,27944.0,26758.0,26114.0,21472.0,2201,,2184,,2485,,0.91,0.01,0.04,0.02,0.0,0.06,-36.89789768611893,174.82438355798627
2019-02-12,CLEMOW DR 355 to 815 m,CENTRE MOTORWAY OVERBRIDGE,CARBINE RD,14035.0,11723.0,6994.0,4896.0,1187,,1016,,1123,,0.86,0.0,0.08,0.02,0.02,0.13,-36.91920506436618,174.84480519862927
2019-02-12,ELLERSLIE PANMURE HIGHWAY 2336 to 2614 m,FORGE WAY,PANMURE RAB,29331.0,28068.0,26987.0,22836.0,2137,,2189,,2255,,0.91,0.02,0.02,0.03,0.01,0.06,-36.89853776299649,174.84943610067802
2019-02-12,APIRANA AVE 613 to 1231 m,EASTVIEW RD,OMARU LANE,20227.0,19453.0,18314.0,16724.0,1491,,1566,,1531,,0.94,0.0,0.02,0.02,0.0,0.05,-36.87460284343559,174.85378379204678
2019-02-12,APIRANA AVE 1873 to 2196 m,SALAMI TALAGI ST,PILKINGTON RD RAB,18192.0,17027.0,15246.0,12983.0,1479,,1273,,1505,,0.95,0.0,0.03,0.01,0.0,0.04,-36.88414205595208,174.85704393613898
2019-02-12,ARANUI RD 540 to 955 m,RUAWAI RD,WHITFORD AVE,4929.0,4347.0,3114.0,2672.0,474,,373,,664,,0.9,0.0,0.08,0.01,0.0,0.09,-36.91552915003039,174.83073034531338
2019-02-13,TERRY ST,BLOCKHOUSE BAY RD,WHITNEY ST (RHS),7029.0,6016.0,3785.0,3180.0,1155,845.0,373,,775,,0.96,0.0,0.03,0.0,0.0,0.03,-36.918702858669484,174.5930474788993
2019-02-13,VESTEY DR,GREAT SOUTH RD,LOCKHART PL,10824.0,8892.0,4828.0,3292.0,945,845.0,756,,1013,,0.82,0.0,0.09,0.03,0.03,0.16,-36.92783446232968,174.83584092624199
2019-02-13,GLAMORGAN DR,GEOFFREY RD,WEATHERLY RD,4290.0,4096.0,3774.0,3448.0,449,,324,,418,,0.93,0.01,0.03,0.02,0.0,0.05,-36.70266642707924,174.7351979642445
2019-02-13,SADDLEBACK RISE,SUNRISE AVE,SADDLEBACK RISE ACWAY SOUTH,3578.0,3384.0,3089.0,2708.0,386,,266,,338,,0.97,0.0,0.01,0.0,0.0,0.01,-36.7337844621266,174.7417886541584
2019-02-13,BRADBURY RD,HIGHLAND PARK DRIVE to ,LEXINGTON DR,5186.0,4904.0,4314.0,4088.0,577,,362,,548,,0.96,0.0,0.02,0.01,0.0,0.03,-36.90437214875152,174.91411054035342
2019-02-13,SEABROOK AVE,DENYER PL,GARDNER AVE,3644.0,3548.0,3541.0,3077.0,295,,315,,352,,0.96,0.0,0.02,0.0,0.0,0.03,-36.9146979084776,174.67770291822487
2019-02-13,SADDLEBACK RISE,SUNRISE AVE,SADDLEBACK RISE ACWAY SOUTH,3578.0,3384.0,3089.0,2708.0,386,,266,1315.0,338,,0.97,0.0,0.01,0.0,0.0,0.01,-36.7337844621266,174.7417886541584
2019-02-13,GLAMORGAN DR,GEOFFREY RD,WEATHERLY RD,4290.0,4096.0,3774.0,3448.0,449,,324,,418,,0.93,0.01,0.03,0.02,0.0,0.05,-36.70266642707924,174.7351979642445
2019-02-14,FOSTER RD,MAIN RD (S.H.16),AWA RD,1859.0,1693.0,1327.0,1231.0,174,,126,1330.0,197,1715.0,0.9,0.03,0.04,0.01,0.0,0.06,-36.767947162197046,174.51240317210798
2019-02-14,FACTORY RD (WAIMAUKU),MAIN RD (S.H.16) 2,WAIMAUKU STATION RD,3444.0,3228.0,2819.0,2558.0,260,,292,1330.0,400,1715.0,0.64,0.01,0.03,0.06,0.01,0.1,-36.76653609032072,174.494964889946
2019-02-14,ACCESS RD,MAIN RD (S.H.16),URBAN_RURAL,4130.0,3757.0,2947.0,2706.0,365,,328,,356,,0.91,0.02,0.04,0.02,0.0,0.06,-36.778228871331756,174.55596996478843
2019-02-15,ANNETT RD,AWA RD,FORK RD,400.0,369.0,315.0,267.0,44,,38,1330.0,54,1715.0,0.89,0.03,0.04,0.03,0.01,0.07,-36.795679055735995,174.5134078284529
2019-02-15,CONSTABLE RD (WAIUKU),KINGCONSTABLE RAB,LEONARD ST,6679.0,6257.0,5622.0,4780.0,645,800.0,534,915.0,701,1615.0,0.93,0.01,0.05,0.0,0.0,0.06,-37.24883287544399,174.72809647723716
2019-02-15,AWA RD,TAWA RD,FOSTER RD,846.0,780.0,653.0,575.0,90,,66,1330.0,93,1715.0,0.84,0.02,0.1,0.02,0.0,0.12,-36.7993606904186,174.52086666098384
2019-02-15,AWHITU RD,TAURANGARURU RD,MARAE O REHIA RD,4618.0,4454.0,4338.0,3750.0,447,,379,,400,,0.92,0.03,0.05,0.0,0.0,0.05,-37.240482631490686,174.7097671678847
2019-02-15,MOTU RD,TAWA RD,TRIGG RD,958.0,841.0,551.0,545.0,135,,75,1115.0,117,,0.89,0.02,0.05,0.01,0.0,0.06,-36.79001306690845,174.5293225149168
2019-02-15,GLEESON RD,AWHITU RD,KOHEKOHE-KARIOITAHI RD,240.0,231.0,220.0,195.0,31,730.0,22,930.0,26,1515.0,0.89,0.02,0.08,0.0,0.0,0.08,-37.19667099851596,174.67630763971601
2019-02-15,AWHITU RD,TE TORO RD,KOHEKOHE-KARIOITAHI RD,1865.0,1896.0,2063.0,1885.0,176,715.0,204,,200,,0.88,0.03,0.08,0.0,0.0,0.08,-37.18171843873975,174.67374668657118
2019-02-15,AWHITU RD,MAYHEAD RD,RIDGELEY RD,3823.0,3708.0,3641.0,3204.0,394,715.0,325,,348,,0.89,0.03,0.07,0.0,0.0,0.07,-37.22347977297356,174.7006821832976
2019-02-15,AWHITU RD,GORDON RD,TE TORO RD,2549.0,2553.0,2679.0,2443.0,243,715.0,254,,254,,0.84,0.04,0.12,0.0,0.0,0.12,-37.18927212244828,174.68196837413797
2019-02-15,KITCHENER RD (WAIUKU),COLLINGWOOD RD (AT TEE),HAMILTON DR (ISLAND),14750.0,13786.0,12344.0,10407.0,1175,,1101,,1359,,0.9,0.02,0.08,0.0,0.0,0.08,-37.246212976010625,174.73959252885655
2019-02-15,KITCHENER RD (WAIUKU),KING ST,QUEEN ST,7658.0,7155.0,6500.0,5290.0,634,,637,,721,,0.95,0.01,0.03,0.01,0.0,0.04,-37.24959881100556,174.73119192790338
2019-02-15,KOHEKOHE-KARIOITAHI RD,CORONATION RD,BOUNDARY RD (STRAINER POST RHS),64.0,58.0,47.0,39.0,10,645.0,9,1115.0,10,,0.73,0.03,0.19,0.03,0.03,0.24,-37.23141615151583,174.66418164495582
2019-02-15,KAURI CRES (EAST),FOSTER RD (EAST),LOT 7,230.0,217.0,218.0,152.0,34,,29,1115.0,39,,0.83,0.02,0.11,0.03,0.0,0.14,-36.784798029531075,174.49999268549124
2019-02-15,TAURANGARURU RD,URBAN RURAL,REWAREWA RD,582.0,525.0,409.0,359.0,67,900.0,54,1300.0,61,1515.0,0.89,0.04,0.05,0.01,0.0,0.06,-37.242584468585804,174.71026560118725
2019-02-15,TE TORO RD,WESTHEAD RD,COOPER RD,601.0,588.0,582.0,529.0,61,900.0,51,1300.0,80,1515.0,0.86,0.06,0.07,0.0,0.01,0.08,-37.17602135117506,174.6757160117403
2019-02-15,KING ST (WAIUKU),EDGEWATER PDE,SANDSPIT RD,9337.0,8764.0,7937.0,6725.0,895,615.0,692,1100.0,861,1515.0,0.93,0.02,0.04,0.0,0.0,0.04,-37.2460088660761,174.72335325061184
2019-02-15,BOUNDARY RD (WAIPIPI),KOHEKOHE-KARIOITAHI RD,AWHITU RD,125.0,120.0,120.0,94.0,14,745.0,14,1315.0,22,1615.0,0.77,0.01,0.15,0.02,0.04,0.21,-37.218626106460334,174.69283069818542
2019-02-16,BAYSWATER AVE,BIRKLEY RD,ROSYTH AVE,5101.0,4987.0,4914.0,4486.0,477,,390,1330.0,495,1715.0,0.92,0.01,0.03,0.0,0.0,0.04,-36.81229955084805,174.78147839554893
2019-02-16,VAUXHALL RD,ASCOT AVE,MORRISON AVE,5567.0,5443.0,5172.0,5096.0,565,,447,1115.0,532,,0.92,0.01,0.02,0.01,0.0,0.03,-36.817668112089265,174.80560495419218
2019-02-16,OLD LAKE RD,NICCOL AVE,WICKLOW RD,3766.0,3783.0,3889.0,3762.0,381,,418,1115.0,432,,0.93,0.01,0.04,0.01,0.0,0.04,-36.812397412306815,174.79594148517558
2019-02-19,SELWYN ST 321 to 612 m,TRAFALGAR ST,GREY ST,6012.0,5525.0,4830.0,3787.0,592,,525,,507,,0.97,0.0,0.02,0.01,0.0,0.02,-36.91743683469966,174.78235009099996
2019-02-19,EAST COAST RD (TAKA_GLENFIELD_E.C),SUNSET RD,CONSTELLATION DR,30647.0,28229.0,23654.0,20713.0,2753,,2321,1330.0,2906,1715.0,0.95,0.01,0.01,0.01,0.0,0.03,-36.74593392816504,174.73938639274036
2019-02-19,MAYS RD 0 to 202 m,CHURCH ST,RAIL CROSSING,7391.0,6323.0,4201.0,3104.0,687,,526,,793,,0.92,0.0,0.04,0.02,0.01,0.06,-36.92037441106765,174.80270338653864
2019-02-19,MT SMART RD 1377 to 1404 m,VICTORIA ST,ATHENS RD,21824.0,19493.0,15216.0,12114.0,1960,,1535,,1885,,0.93,0.0,0.04,0.01,0.0,0.06,-36.91541763034527,174.79135045534466
2019-02-19,MT SMART RD 2248 to 2503 m,WAITANGI RD,FELIX ST,18729.0,16210.0,11357.0,8467.0,1801,,1295,,1719,,0.93,0.0,0.04,0.01,0.0,0.06,-36.91470996479421,174.80237920079566
2019-02-19,MT SMART RD 916 to 1140 m,CAMERON ST,MARIRI RD,20031.0,17960.0,14281.0,11285.0,1767,,1350,,1710,,0.94,0.0,0.03,0.01,0.0,0.04,-36.91453822825526,174.78750219628526
2019-02-19,MT SMART RD 282 to 497 m,INKERMAN ST,SELWYN ST,17395.0,15940.0,13378.0,11225.0,1415,,1160,,1415,,0.93,0.0,0.04,0.01,0.0,0.06,-36.91300086118607,174.7806417106678
2019-02-19,SELWYN ST 857 to 998 m,ARTHUR ST,WAIAPU LANE,10161.0,9314.0,8003.0,6391.0,912,,882,,949,,0.93,0.0,0.03,0.02,0.0,0.06,-36.92155658966353,174.78290626590257
2019-02-19,ORORKE RD 632 to 958 m,ROCKRIDGE AVE,STATION RD,10350.0,8151.0,3322.0,1990.0,942,,881,,947,,0.85,0.0,0.09,0.02,0.01,0.13,-36.913444148235776,174.81506698383572
2019-02-19,ONEHUNGA MALL 266 to 464 m,CLARKE RD,BROOKFIELD AVE,9541.0,8975.0,7928.0,7194.0,832,,780,,947,,0.96,0.0,0.02,0.01,0.0,0.03,-36.91184360762397,174.78388113295046
2019-02-19,ONEHUNGA MALL 829 to 1120 m,TRAFALGAR ST,GREY ST,12563.0,12126.0,11858.0,10212.0,869,,1120,,1069,,0.94,0.0,0.03,0.02,0.0,0.05,-36.91724077913682,174.78460181109782
2019-02-19,TRAM GULLY RD,AWHITU CENTRAL RD,ORUA BAY RD,509.0,513.0,490.0,554.0,44,900.0,76,1300.0,63,1515.0,0.89,0.05,0.05,0.01,0.01,0.06,-37.075912145454325,174.62189996647783
2019-02-19,HAMILTON RD (AWHITU),END OF SEAL,START OF SEAL,46.0,44.0,36.0,46.0,9,630.0,14,,9,1600.0,0.8,0.06,0.09,0.05,0.0,0.14,-37.11002615799249,174.57181548445195
2019-02-19,MATAKAWAU RD,WIDTH CHANGE,SPEED DERESTRICTION,288.0,282.0,273.0,256.0,32,,33,1215.0,31,,0.89,0.04,0.07,0.01,0.0,0.08,-37.11316773875923,174.6176749267862
2019-02-19,G.IRWIN RD,MANUKAU HEADS RD (SIGN RHS),END (GATE),15.0,14.0,11.0,10.0,3,730.0,6,1030.0,6,1515.0,0.79,0.05,0.1,0.0,0.0,0.1,-37.07493963604047,174.56686123698907
2019-02-19,AWHITU RD,END K&C (LHS),HATTON RD,963.0,960.0,920.0,989.0,100,,112,,125,,0.87,0.04,0.08,0.0,0.0,0.09,-37.109992712213,174.61850769293912
2019-02-19,HAMLIN RD (AWHITU),LEES GULLY RD,J.RENALL RD,16.0,15.0,13.0,12.0,3,730.0,6,1030.0,6,1515.0,0.81,0.06,0.11,0.01,0.0,0.12,-37.15841431752898,174.64060923998332
2019-02-19,POLLOK WHARF RD,AWHITU RD,SPEED DERESTRICTION (CEMETERY RD),115.0,112.0,128.0,79.0,19,900.0,19,,15,,0.79,0.05,0.09,0.02,0.01,0.12,-37.139855112964426,174.6197180006664
